"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZC3H63",0.000272875769839137,0.406289837810759,0.487,0.404,0.81862730951741,"14","ZC3H6"
"SPRED22",0.000280141259213745,1.78817215580067,0.205,0.264,0.840423777641235,"14","SPRED2"
"LINC027262",0.000280856950267257,1.25295314104209,0.378,0.229,0.842570850801771,"14","LINC02726"
"MCTP22",0.000302291945109456,5.78529443870167,0.353,0.34,0.906875835328368,"14","MCTP2"
"ENSG000002381173",0.000303404939241129,0.731383392513676,0.455,0.291,0.910214817723386,"14","ENSG00000238117"
"MARCKSL13",0.000310598756604985,0.458050225687289,0.538,0.434,0.931796269814955,"14","MARCKSL1"
"GATA22",0.00032885061813519,0.32183467522631,0.564,0.436,0.98655185440557,"14","GATA2"
"SPOPL-DT1",0.000329901392384588,4.13040116893643,0.372,0.321,0.989704177153765,"14","SPOPL-DT"
"CYB561A31",0.000374146297117841,2.52185161850988,0.455,0.307,1,"14","CYB561A3"
"DYRK1A3",0.000377900160676845,0.788612002919452,0.571,0.446,1,"14","DYRK1A"
"POU2F12",0.000386199081073456,0.755687671172928,0.564,0.425,1,"14","POU2F1"
"FAM171A12",0.000441315565312968,1.17971681769588,0.532,0.385,1,"14","FAM171A1"
"ANO102",0.000482439778513339,2.33924580966694,0.577,0.431,1,"14","ANO10"
"PATJ2",0.000629583266974315,1.69419899543904,0.583,0.46,1,"14","PATJ"
"MIR646HG2",0.000660856638717403,0.906878413693596,0.34,0.331,1,"14","MIR646HG"
"ARFGEF34",0.000685090511710609,0.558363777513679,0.558,0.44,1,"14","ARFGEF3"
"CDKN1A3",0.000694622480932221,0.348394449492105,0.462,0.264,1,"14","CDKN1A"
"EPB41L33",0.000712931964652468,0.91445202394144,0.276,0.145,1,"14","EPB41L3"
"ENSG000002905602",0.000724259656683012,0.540028339014835,0.455,0.374,1,"14","ENSG00000290560"
"ATP1B13",0.000779725453862467,1.59066936430618,0.609,0.44,1,"14","ATP1B1"
"ZNF842",0.000793250891516926,0.485450915918325,0.301,0.41,1,"14","ZNF84"
"DDX105",0.000794120510436665,0.501398728243762,0.506,0.417,1,"14","DDX10"
"RNF1304",0.000859858877544905,0.707156043317941,0.564,0.428,1,"14","RNF130"
"KIF13A3",0.00101409577403228,0.84705020309997,0.494,0.422,1,"14","KIF13A"
"RPLP13",0.00126857176665072,2.44014689383689,0.391,0.456,1,"14","RPLP1"
"IPCEF11",0.00139065630255695,0.816196920326299,0.365,0.231,1,"14","IPCEF1"
"LINC015882",0.00144210990237632,0.374504820442893,0.301,0.223,1,"14","LINC01588"
"MINDY22",0.00144414011840726,1.99783778302759,0.494,0.397,1,"14","MINDY2"
"FADS12",0.00150498277058784,0.395401174949675,0.462,0.412,1,"14","FADS1"
"EDA3",0.00158882170351955,4.28958090429458,0.442,0.383,1,"14","EDA"
"RNF19A2",0.00165118357341773,3.12285853431372,0.481,0.399,1,"14","RNF19A"
"STEAP22",0.00169338372320636,0.357146604801475,0.288,0.442,1,"14","STEAP2"
"SLC30A43",0.00181851248362001,2.71344052284143,0.532,0.422,1,"14","SLC30A4"
"COX7A23",0.0018757009154426,0.621602569037554,0.577,0.487,1,"14","COX7A2"
"SEC61G3",0.00193674429597178,0.691142546161568,0.558,0.471,1,"14","SEC61G"
"GNAQ5",0.00200194046099751,0.381091972598431,0.372,0.254,1,"14","GNAQ"
"TTC173",0.00203493283739238,1.17758268994044,0.545,0.434,1,"14","TTC17"
"HIVEP33",0.00207348135538283,0.768086512765,0.506,0.415,1,"14","HIVEP3"
"MIR222HG1",0.00219972712780233,3.48183105847752,0.308,0.204,1,"14","MIR222HG"
"BDNF-AS3",0.00235775027410158,2.00475637055047,0.314,0.307,1,"14","BDNF-AS"
"FAM172A1",0.00250387566794678,0.353613745507488,0.506,0.396,1,"14","FAM172A"
"ACACA3",0.002629026944289,0.264930898007742,0.532,0.457,1,"14","ACACA"
"SRGAP13",0.00307836833798551,2.24120208693451,0.481,0.379,1,"14","SRGAP1"
"PALS22",0.00319570006889957,0.333928134395489,0.288,0.383,1,"14","PALS2"
"PRKAG23",0.00340217259913232,2.03432172334673,0.494,0.392,1,"14","PRKAG2"
"ENSG000002339281",0.0035825868071262,1.33582023956222,0.25,0.183,1,"14","ENSG00000233928"
"BCAP291",0.00386844305736762,2.85127871832953,0.487,0.404,1,"14","BCAP29"
"FAM227B5",0.00437618260216097,0.574958848804475,0.314,0.269,1,"14","FAM227B"
